,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k,driving,transit,walking,days,lockdown_measures
105,BEL,Belgium,2020/4/27,46134,809,7094,177,3980.632,69.804,612.1,15.272,258921,14780,22.341,1.275,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,52.77,28.2,60.73,52,3
106,BEL,Belgium,2020/4/28,46687,553,7207,113,4028.347,47.715,621.85,9.75,275748,16827,23.793,1.452,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,51.69,25.95,42.77,53,3
107,BEL,Belgium,2020/4/29,47334,647,7331,124,4084.173,55.826,632.549,10.699,295619,19871,25.507,1.715,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,54.59,26.25,50.36,54,3
108,BEL,Belgium,2020/4/30,47859,525,7501,170,4129.472,45.299,647.217,14.668,317176,21557,27.367,1.86,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,54.06,28.09,51.45,55,3
109,BEL,Belgium,2020/5/1,48519,660,7594,93,4186.42,56.948,655.242,8.024,338774,21598,29.231,1.864,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,48.03,27.73,51.8,56,3
110,BEL,Belgium,2020/5/2,49032,513,7703,109,4230.684,44.264,664.647,9.405,353815,15041,30.529,1.298,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,50.82,27.1,60.18,57,3
111,BEL,Belgium,2020/5/3,49517,485,7765,62,4272.532,41.848,669.996,5.35,366018,12203,31.582,1.053,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,54.76,33.19,74.43,58,3
112,BEL,Belgium,2020/5/4,49906,389,7844,79,4306.096,33.565,676.813,6.816,386890,20872,33.382,1.801,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,61.76,32.5,61.5,59,2
113,BEL,Belgium,2020/5/5,50267,361,7924,80,4337.245,31.149,683.715,6.903,404853,17963,34.932,1.55,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,64.06,32.93,64.98,60,2
114,BEL,Belgium,2020/5/6,50509,242,8016,92,4358.125,20.881,691.654,7.938,422134,17281,36.423,1.491,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,66.62,35.82,71.65,61,2
115,BEL,Belgium,2020/5/7,50781,272,8339,323,4381.595,23.469,719.523,27.87,439992,17858,37.964,1.541,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,68.02,36.1,73.34,62,2
116,BEL,Belgium,2020/5/8,51420,639,8415,76,4436.73,55.136,726.081,6.558,461303,21311,39.803,1.839,units unclear,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,70.58,35.53,76.81,63,2
117,BEL,Belgium,2020/5/9,52011,591,8521,106,4487.724,50.994,735.227,9.146,,,,,,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,,5.64,71.02,35.21,92.44,64,2
62,BRA,Brazil,2020/3/15,121,23,0,0,0.569,0.108,0,0,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,71.69,54.78,58.05,1,0
63,BRA,Brazil,2020/3/16,200,79,0,0,0.941,0.372,0,0,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,70.59,71.52,76.8,2,0
64,BRA,Brazil,2020/3/17,234,34,0,0,1.101,0.16,0,0,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,64.88,57.15,65.54,3,0
65,BRA,Brazil,2020/3/18,291,57,1,1,1.369,0.268,0.005,0.005,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,58.47,45.94,54.89,4,0
66,BRA,Brazil,2020/3/19,428,137,4,3,2.014,0.645,0.019,0.014,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,52.15,36.65,45.14,5,3
67,BRA,Brazil,2020/3/20,621,193,6,2,2.922,0.908,0.028,0.009,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,51.7,29.95,40.48,6,3
68,BRA,Brazil,2020/3/21,904,283,11,5,4.253,1.331,0.052,0.024,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,39.66,19.51,29.89,7,3
69,BRA,Brazil,2020/3/22,1128,224,18,7,5.307,1.054,0.085,0.033,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,27.58,17.04,20.98,8,3
70,BRA,Brazil,2020/3/23,1546,418,25,7,7.273,1.967,0.118,0.033,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,34.89,20.74,27.37,9,3
71,BRA,Brazil,2020/3/24,1891,345,34,9,8.896,1.623,0.16,0.042,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,34.84,18.78,27.11,10,3
72,BRA,Brazil,2020/3/25,2201,310,46,12,10.355,1.458,0.216,0.056,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,35.26,19.11,27.96,11,3
73,BRA,Brazil,2020/3/26,2433,232,57,11,11.446,1.091,0.268,0.052,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,37.57,20.33,28.91,12,3
74,BRA,Brazil,2020/3/27,2915,482,77,20,13.714,2.268,0.362,0.094,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,42.94,21.26,32.21,13,3
75,BRA,Brazil,2020/3/28,3417,502,92,15,16.076,2.362,0.433,0.071,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,41.63,18.17,31.1,14,3
76,BRA,Brazil,2020/3/29,3904,487,114,22,18.367,2.291,0.536,0.104,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,30.76,16.61,22.26,15,3
77,BRA,Brazil,2020/3/30,4256,352,136,22,20.023,1.656,0.64,0.104,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,40.12,22.27,31.21,16,3
78,BRA,Brazil,2020/3/31,4579,323,159,23,21.542,1.52,0.748,0.108,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,41.85,22.91,33.58,17,3
79,BRA,Brazil,2020/4/1,5717,1138,201,42,26.896,5.354,0.946,0.198,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,44.28,23.23,35.29,18,3
80,BRA,Brazil,2020/4/2,6836,1119,241,40,32.16,5.264,1.134,0.188,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,45.51,21.81,35.66,19,3
81,BRA,Brazil,2020/4/3,7910,1074,299,58,37.213,5.053,1.407,0.273,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,50.52,21.89,38.21,20,3
82,BRA,Brazil,2020/4/4,9056,1146,359,60,42.605,5.391,1.689,0.282,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,50.88,19.08,36.27,21,3
83,BRA,Brazil,2020/4/5,10278,1222,432,73,48.354,5.749,2.032,0.343,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,35.1,17.13,25.8,22,3
84,BRA,Brazil,2020/4/6,11130,852,486,54,52.362,4.008,2.286,0.254,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,45.53,24.12,36.09,23,3
85,BRA,Brazil,2020/4/7,12056,926,553,67,56.718,4.356,2.602,0.315,62985,,0.296,,tests performed,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,48.59,23.47,38.32,24,3
86,BRA,Brazil,2020/4/8,13717,1661,667,114,64.533,7.814,3.138,0.536,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,51.93,23.39,40.39,25,3
87,BRA,Brazil,2020/4/9,15927,2210,800,133,74.93,10.397,3.764,0.626,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,58.89,23.16,45.27,26,3
88,BRA,Brazil,2020/4/10,17857,1930,941,141,84.009,9.08,4.427,0.663,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,44.88,18.19,32.17,27,3
89,BRA,Brazil,2020/4/11,19638,1781,1056,115,92.388,8.379,4.968,0.541,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,58.22,19.19,42.94,28,3
90,BRA,Brazil,2020/4/12,20727,1089,1124,68,97.512,5.123,5.288,0.32,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,36.49,15.71,25.18,29,3
91,BRA,Brazil,2020/4/13,22169,1442,1223,99,104.296,6.784,5.754,0.466,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,46.79,24.36,37.69,30,3
92,BRA,Brazil,2020/4/14,23430,1261,1328,105,110.228,5.932,6.248,0.494,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,47.91,23.03,37.98,31,3
93,BRA,Brazil,2020/4/15,25262,1832,1532,204,118.847,8.619,7.207,0.96,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,49.89,23.5,39.29,32,3
94,BRA,Brazil,2020/4/16,28320,3058,1736,204,133.233,14.387,8.167,0.96,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,50.47,23.4,39.36,33,3
95,BRA,Brazil,2020/4/17,30425,2105,1924,188,143.136,9.903,9.052,0.884,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,56.91,22.2,42.1,34,3
96,BRA,Brazil,2020/4/18,33682,3257,2141,217,158.459,15.323,10.072,1.021,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,56.26,19.51,39.17,35,3
97,BRA,Brazil,2020/4/19,36599,2917,2347,206,172.182,13.723,11.042,0.969,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,38.14,17,26.98,36,3
98,BRA,Brazil,2020/4/20,38654,2055,2462,115,181.85,9.668,11.583,0.541,132467,,0.623,,tests performed,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,51.62,22.93,39.71,37,3
99,BRA,Brazil,2020/4/21,40581,1927,2575,113,190.916,9.066,12.114,0.532,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,45.15,19.84,32.11,38,3
100,BRA,Brazil,2020/4/22,43079,2498,2741,166,202.668,11.752,12.895,0.781,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,53.67,25.37,43.53,39,3
101,BRA,Brazil,2020/4/23,45757,2678,2906,165,215.267,12.599,13.671,0.776,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,55.04,24.45,44,40,3
102,BRA,Brazil,2020/4/24,49492,3735,3313,407,232.838,17.572,15.586,1.915,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,59.39,24.37,45,41,3
103,BRA,Brazil,2020/4/25,52995,3503,3670,357,249.319,16.48,17.266,1.68,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,59.43,21.21,42.06,42,3
104,BRA,Brazil,2020/4/26,58509,5514,4016,346,275.26,25.941,18.894,1.628,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,40.2,18.21,27.92,43,3
105,BRA,Brazil,2020/4/27,61888,3379,4205,189,291.156,15.897,19.783,0.889,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,51.35,25.24,40.94,44,3
106,BRA,Brazil,2020/4/28,66501,4613,4543,338,312.858,21.702,21.373,1.59,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,54.57,25.3,43.22,45,3
107,BRA,Brazil,2020/4/29,71886,5385,5017,474,338.193,25.334,23.603,2.23,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,56.02,25.43,44.22,46,3
108,BRA,Brazil,2020/4/30,78162,6276,5466,449,367.718,29.526,25.715,2.112,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,64.63,24.75,48.58,47,3
109,BRA,Brazil,2020/5/1,85380,7218,5901,435,401.676,33.958,27.762,2.046,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,55.37,19.59,37.63,48,3
110,BRA,Brazil,2020/5/2,91589,6209,6329,428,430.887,29.211,29.775,2.014,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,58.58,20.12,40.89,49,3
111,BRA,Brazil,2020/5/3,96559,4970,6750,421,454.268,23.382,31.756,1.981,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,42.66,18.01,28.94,50,3
112,BRA,Brazil,2020/5/4,101147,4588,7025,275,475.853,21.585,33.05,1.294,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,55.5,26.74,44.27,51,3
113,BRA,Brazil,2020/5/5,107780,6633,7321,296,507.058,31.205,34.442,1.393,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,59.15,27.68,47.54,52,3
114,BRA,Brazil,2020/5/6,114715,6935,7921,600,539.684,32.626,37.265,2.823,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,61.8,26.87,48.29,53,3
115,BRA,Brazil,2020/5/7,125218,10503,8536,615,589.096,49.412,40.158,2.893,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,60.7,25.08,46.56,54,3
116,BRA,Brazil,2020/5/8,135106,9888,9146,610,635.615,46.519,43.028,2.87,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,70.72,24.67,53.45,55,3
117,BRA,Brazil,2020/5/9,145328,10222,9897,751,683.705,48.09,46.561,3.533,,,,,,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,73.36,21.61,53.02,56,3
,CAN,Canada,2020/3/12,103,10,1,0,2.729,0.265,0.026,0,,,,,,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,100.22,83.35,106.32,1,0
59,CAN,Canada,2020/3/13,138,35,1,0,3.656,0.927,0.026,0,,,,,,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,101.24,76.4,104.32,2,0
60,CAN,Canada,2020/3/14,176,38,1,0,4.663,1.007,0.026,0,,,,,,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,87.16,63.75,103,3,0
61,CAN,Canada,2020/3/15,244,68,1,0,6.465,1.802,0.026,0,,,,,,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,68.17,51.19,73.82,4,0
62,CAN,Canada,2020/3/16,304,60,1,0,8.055,1.59,0.026,0,,,,,,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,74.1,50,75.7,5,2
63,CAN,Canada,2020/3/17,424,120,4,3,11.234,3.179,0.106,0.079,,,,,,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,67.21,40.26,65.68,6,2
64,CAN,Canada,2020/3/18,569,145,8,4,15.076,3.842,0.212,0.106,53975,,1.43,,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,63.91,35.59,62.44,7,2
65,CAN,Canada,2020/3/19,690,121,9,1,18.282,3.206,0.238,0.026,54956,981,1.456,0.026,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,62.16,31.53,60.16,8,2
66,CAN,Canada,2020/3/20,846,156,10,1,22.415,4.133,0.265,0.026,76814,21858,2.035,0.579,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,63.93,30.3,59.11,9,2
67,CAN,Canada,2020/3/21,971,125,12,2,25.727,3.312,0.318,0.053,88883,12069,2.355,0.32,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,53.45,26.48,53.11,10,2
68,CAN,Canada,2020/3/22,1302,331,18,6,34.497,8.77,0.477,0.159,98824,9941,2.618,0.263,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,41.73,22.26,43.54,11,2
69,CAN,Canada,2020/3/23,1430,128,20,2,37.889,3.391,0.53,0.053,107147,8323,2.839,0.221,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,49.42,23.58,45.64,12,2
70,CAN,Canada,2020/3/24,1646,216,24,4,43.612,5.723,0.636,0.106,125062,17915,3.314,0.475,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,48.66,21.68,48.44,13,2
71,CAN,Canada,2020/3/25,1959,313,27,3,51.905,8.293,0.715,0.079,142154,17092,3.766,0.453,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,47.57,20.81,49.21,14,2
72,CAN,Canada,2020/3/26,3385,1426,35,8,89.688,37.783,0.927,0.212,161603,19449,4.282,0.515,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,46.94,19.64,46.46,15,2
73,CAN,Canada,2020/3/27,4018,633,39,4,106.459,16.772,1.033,0.106,170644,9041,4.521,0.24,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,52.63,20.16,53.57,16,2
74,CAN,Canada,2020/3/28,4675,657,53,14,123.867,17.408,1.404,0.371,184201,13557,4.881,0.359,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,43.08,18.09,43.07,17,2
75,CAN,Canada,2020/3/29,5386,711,60,7,142.705,18.838,1.59,0.185,210435,26234,5.576,0.695,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,36.69,17.25,38.38,18,2
76,CAN,Canada,2020/3/30,6255,869,61,1,165.73,23.025,1.616,0.026,241138,30703,6.389,0.813,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,45.01,19.58,42.36,19,2
77,CAN,Canada,2020/3/31,7424,1169,89,28,196.703,30.973,2.358,0.742,,,,,,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,47.15,20.05,47.84,20,2
78,CAN,Canada,2020/4/1,8536,1112,96,7,226.166,29.463,2.544,0.185,256933,,6.808,,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,48.1,19.54,49,21,2
79,CAN,Canada,2020/4/2,9595,1059,109,13,254.225,28.059,2.888,0.344,268154,11221,7.105,0.297,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,47.17,18.77,47.09,22,2
80,CAN,Canada,2020/4/3,11268,1673,138,29,298.552,44.327,3.656,0.768,295065,26911,7.818,0.713,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,51.71,18.88,48.68,23,2
81,CAN,Canada,2020/4/4,12519,1251,187,49,331.698,33.146,4.955,1.298,311971,16906,8.266,0.448,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,44.5,17.33,48.35,24,2
82,CAN,Canada,2020/4/5,13882,1363,231,44,367.812,36.113,6.12,1.166,334849,22878,8.872,0.606,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,36.1,16.32,39.89,25,2
83,CAN,Canada,2020/4/6,15496,1614,280,49,410.575,42.764,7.419,1.298,336806,1957,8.924,0.052,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,47.06,18.84,51.48,26,2
84,CAN,Canada,2020/4/7,16653,1157,323,43,441.231,30.655,8.558,1.139,346507,9701,9.181,0.257,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,48.1,17.9,50.34,27,2
85,CAN,Canada,2020/4/8,17883,1230,380,57,473.82,32.59,10.068,1.51,359269,12762,9.519,0.338,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,50.81,18.1,53.06,28,2
86,CAN,Canada,2020/4/9,19274,1391,435,55,510.676,36.855,11.526,1.457,373581,14312,9.898,0.379,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,56.31,17.74,52.77,29,2
87,CAN,Canada,2020/4/10,20748,1474,509,74,549.73,39.054,13.486,1.961,383322,9741,10.156,0.258,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,45.48,16.45,45.36,30,2
88,CAN,Canada,2020/4/11,22133,1385,569,60,586.426,36.696,15.076,1.59,401552,18230,10.639,0.483,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,47.79,16.78,48.43,31,2
89,CAN,Canada,2020/4/12,23301,1168,653,84,617.373,30.947,17.302,2.226,404651,3099,10.721,0.082,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,35.19,14.93,40.6,32,2
90,CAN,Canada,2020/4/13,24365,1064,717,64,645.565,28.191,18.997,1.696,428920,24269,11.364,0.643,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,44.73,18.09,41.76,33,2
91,CAN,Canada,2020/4/14,25663,1298,780,63,679.956,34.391,20.667,1.669,450717,21797,11.942,0.578,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,52.28,18.73,50.75,34,2
92,CAN,Canada,2020/4/15,27046,1383,903,123,716.599,36.643,23.926,3.259,462353,11636,12.25,0.308,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,54.67,18.73,50.9,35,2
93,CAN,Canada,2020/4/16,28364,1318,1010,107,751.52,34.921,26.761,2.835,487060,24707,12.905,0.655,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,56.14,18.31,53.45,36,2
94,CAN,Canada,2020/4/17,30081,1717,1193,183,797.013,45.493,31.609,4.849,503003,15943,13.327,0.422,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,61.27,18.64,56.42,37,2
95,CAN,Canada,2020/4/18,31872,1791,1309,116,844.467,47.454,34.683,3.073,516216,13213,13.677,0.35,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,54.89,18.19,56.27,38,2
96,CAN,Canada,2020/4/19,33341,1469,1467,158,883.389,38.922,38.869,4.186,536062,19846,14.203,0.526,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,45.1,16.95,44.6,39,2
97,CAN,Canada,2020/4/20,34777,1436,1580,113,921.436,38.048,41.863,2.994,555551,19489,14.72,0.516,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,58.27,20.48,58.6,40,2
98,CAN,Canada,2020/4/21,36823,2046,1690,110,975.646,54.21,44.778,2.915,565931,10380,14.995,0.275,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,57.54,18.99,51.99,41,2
99,CAN,Canada,2020/4/22,38413,1590,1834,144,1017.774,42.128,48.593,3.815,576348,10417,15.271,0.276,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,59.5,19.29,53.94,42,2
100,CAN,Canada,2020/4/23,40179,1766,1974,140,1064.566,46.791,52.302,3.709,620101,43753,16.43,1.159,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,62.07,19.49,57.59,43,2
101,CAN,Canada,2020/4/24,42099,1920,2146,172,1115.437,50.871,56.859,4.557,643398,23297,17.047,0.617,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,69.4,20.44,63.55,44,2
102,CAN,Canada,2020/4/25,43877,1778,2302,156,1162.546,47.109,60.993,4.133,669558,26160,17.74,0.693,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,61.33,19.56,63.76,45,2
103,CAN,Canada,2020/4/26,45341,1464,2465,163,1201.336,38.79,65.312,4.319,691663,22105,18.326,0.586,people tested,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,,2.5,49.16,18.08,47.31,46,2
